sentences 	 labels
I'd like to go to school until high school, and then I'd like to go to a school like I used to: a small, rural area with good teachers and curriculum . 	0
because I have a problem with my landlord, dot dot dot dot . 	0
somalians = scum !	1
this girl's white .	0
he seems to have concluded that the French is not enough to defeat Quebec, and so he's decided to lose .	0
I started talking about NASCAR and how they're racist because they don't allow Asians to race .	0
learning how to preserve food and build traps .	0
click on the festival that's fun for the sites in Sweden, but the links are to the festival in Europe http: / / www .aftonbladet .se / vss / puls / s..., click on the festival .	0
all right, all right, all right, all	0
all right, I'll take it .	0
I think you're all right, and the German minority in Upper Silesia has been shut down by Activism and Politics in Europe . 	0
the sword will be dispatched with a swift hand .	0
it's the best way to raise a man .	0
I'm not a Slav, but my great grandmother was Serbian so I have a little Slavic in me . 	0
the other day he sent me a message saying everything was fine and he would check in with me .	0
I'm trying to contact individuals interested in joining together and coordinating their efforts on a national / world scale, the website to find out more information is Pro White Action Group .	0
someone, please teach him a quick lesson in history, geography and irony before I throw my tablet against the nearest wall .	0
when the wheel hits the road, it's not important if you're going to go yellow or black, just that you're going to the nearest overpass .	1
football is not bad for itself .	0
I don't think so much about white people being Europeans .	0
please, if you're interested in this job, give the poster a little more information before you reveal anything about yourself .	0
they're red or white, and they're not belts .	1
they'll have to take mandatory DNA tests and they'll be expelled from France .	1
Justin Trudeau's international reputation shows that he's just a fool and an idiot to lead a nation .	0
I wonder why it's being introduced - nothing in our schools is better for our white children - nothing new .	0
is there a link to the English version of this book ?	0
not that far from here .	0
call me . I'll be right back .	0
I'm a single mom who's got a son 11 years old .	0
I'm sick of it, and I want to vomit, any white woman who's going to be with the beast, don't try to come back !	1
besides, who would be interested in helping them ?	1
I'll take you all to the boat in a minute .	0
where can I get a white nationalist look for winxp ?	0
I'm seeing both sides of the issue .	0
how do you like the new edition of My Awakening Audio Book ?	0
you'll be fired and you'll have to find another job .	0
if you're able to stand up to the Asians, then the school will be a breath of fresh air .	1
what's the meaning of blue eyes with a slight brown ring around the pupil ?	0
I'm concerned because the Japanese culture is infiltrating the American culture .	0
the thing I'm asking if it's okay if I stay ?	0
it's a little extreme, isn't it ?	0
yes, but you're in a big country, N . Ireland is small, but there's a lot of scum there .	1
I'll show them the thread .	0
the teachers are demanding 35 hours a week, and they want to work at home five times a week .	0
the XD is a good choice .	0
because there's already two threads on the other thread .	0
click the link below to open the audio player .	0
since there was no crime committed, I want to know what's going on .	0
Vocalise - YouTube Vocalize Jackie Evancho 芒 Vocalize [Official Audio] HD 2015 - YouTube	0
I only know one speed, so don't be afraid !	0
White Watch's Watch	0
beer scale .	0
but the site also says it's a lie .	0
Celts are tall or short, blond, black, red, or white-haired, medium-colored or dark-colored eyes .	0
Rechts-Rocker lebt b眉rgerlich in Verl | Neue Westf盲lische, Nachrichten aus Ostwestfalen-Lippe, Bielefeld	1
but it's much cheaper than a bullet to the heart .	0
it's good to see more Norwegians .	0
without a lot of friends, I wouldn't have taken my kids .	0
but finding the ammunition is important .	0
Einherjer88@hotmail .com	0
please don't talk about this in this thread .	0
a White woman with a groid is more disgusting than a White woman who's gonna drag her into the dirt with her .	1
hello, welcome to the ship !	0
she was blond and she used to eat, she was a little girl, she was a little girl .	0
I think it's pretty accurate .	0
all right, the recent transfer window has said everything, hundreds of millions of dollars spent on a couple of players . 	0
if things go as they are, white men will be stuck with women who can't even get a black man .	0
the main virtue of Macedonian Christians is forgiveness .	0
it's good for the lion .	0
the homosexuals have been emboldened by the small town of homosexuals .	1
a: 50 yards from the line of the football team .	0
I hope they don't conflict .	0
isn't it a little bit of a bad word in Holland ?	0
Aragorn's name is Aragorn	0
why should you be so proud of our ancestors ?	0
and who's going to leave the car open at night ?	0
we're not interested in assimilation .	1
now I'm motivated !	0
in the mainstream .	0
http: / / www .stormfront .org / forum / showthread .php ? t = 253531	0
http: / / www .netsonic .fi / ~ Jade6 / empiric / immigrants .html	0
the cultural confusion of Plymouth is celebrated by music and dancing on the streets | This is Plymouth's celebration of St George's Day	1
I see the beginning of a large-scale ethnic riot...... quickly suppressed and the marriage law was established . 	0
I'm talking about two .	0
you're a fool, and sadly you don't even entertain .	0
I'm glad there's more young people in the world and I hope they don't go to h-e-l-l .	1
a year ago, I was in the room and I saw a chat room .	0
I'm not waiting for a racist white guy with a gun to come to my place .	0
the younger crowd says the gangs from moyross are fighting the poles they're going to the tens and when they meet, they lose their own like in the east German countryside .	0
you should also avoid anything Soya .	0
you're also a family tree from Macedonia .	0
I hope it helps you .	0
I'm gonna need the money .	0
I'll be waiting for you in the mail .	0
I visited three different stores today, and all were in stock .	0
when the black host of a radio show sings a song about how sharks only eat white people, they're sure to be mocked . 	1
2) A full tank of gas 3) Watch the riot on TV .	0
you must have all the elements that make up the community to create a white community .	0
I'm glad you took the time to thank me .	0
once it's back, the link to the store is www .14store .com / shop, and you can see it, but you can't buy it yet . 	0
another example of a so-called Russian Turk who hates the armenians and georgians .	0
they know what's going on or not .	0
you seem to be really happy with your family .	0
I wouldn't send a child to school .	0
Europe and the world seem to be saved by Ireland again .	0
W .P .W .W .W .W .W .W .	0
I'm sorry to hear the Poles speak ill of the Poles, but I'm glad I'm glad I'm glad I'm glad I'm glad I'm glad	0
there's a lot of freedom of speech in places like this today, so you can enjoy it !	0
every time I watch the video, or my friends, my friends and I feel bad about it, because I'm at school...	0
if anyone wants to watch the game, they can . 	0
tomorrow morning, my wife will be in the next room to complete the paperwork .	0
the spirit of my blood is a spirit that needs purity, a spirit that needs to be taken into consideration .	0
# x202a; Police Brutality In Jamaica Caught On Tape Disturbing Footage of Police Murder of a black man	0
in fact, this year's event is going to be this weekend .	0
try Amazon .com or other booksellers .	0
I'd say it's 70 .	1
Aimee, I'm sorry . I	0
the German Knight symbol of the War Chief - the Academy of Unconventional Warfare .	0
